point,area,type,months,total1,total2,monthly1,monthly2
高雄市私立威格爾幼兒園,鳳山區,準公共化,12,177240,12000,14770,1000
高雄市私立威爾森幼兒園,鳳山區,準公共化,12,204000,0,17000,0
高雄市私立威爾森政德幼兒園,左營區,準公共化,12,312000,14400,26000,1200
高雄市私立威爾森梓官幼兒園,梓官區,私立,12,168384,12000,14032,1000
高雄市私立子信幼兒園,小港區,私立,12,192000,0,16000,0
高雄市私立孟莊幼兒園,路竹區,準公共化,12,120000,9000,10000,750
高雄市私立學儒幼兒園,楠梓區,私立,12,178800,0,14900,0
高雄市私立學成幼兒園,前鎮區,準公共化,12,150000,9000,12500,750
高雄市私立學林幼兒園,鳳山區,私立,12,116000,0,9667,0
高雄市私立安倪幼兒園,六龜區,私立,12,136400,0,11367,0
高雄市私立安德林幼兒園,鳳山區,準公共化,12,163584,0,13632,0
高雄市私立安德生幼兒園,楠梓區,私立,12,229200,0,19100,0
高雄市私立宏光幼兒園,小港區,私立,12,198384,0,16532,0
高雄市私立宏學幼兒園,鼓山區,準公共化,12,314400,11316,26200,943
高雄市私立宏平幼兒園,小港區,準公共化,12,184600,0,15383,0
高雄市私立宏志幼兒園,前鎮區,私立,12,152000,0,12667,0
高雄市私立宏欣幼兒園,燕巢區,準公共化,12,120800,0,10067,0
高雄市私立宏馨幼兒園,前鎮區,準公共化,12,149200,0,12433,0
高雄市私立宗聖幼兒園,左營區,私立,12,133200,7200,11100,600
高雄市私立家家幼兒園,燕巢區,準公共化,12,113200,0,9433,0
高雄市私立寶仁幼兒園,路竹區,準公共化,12,192000,36000,16000,3000
高雄市私立寶貝藝術幼兒園,梓官區,準公共化,12,128400,0,10700,0
高雄市私立小博士幼兒園,小港區,私立,12,154000,0,12833,0
高雄市私立小叢林幼兒園,鳳山區,私立,12,340000,0,28333,0
高雄市私立小可愛幼兒園,阿蓮區,準公共化,12,192000,41400,16000,3450
高雄市私立小天使幼兒園,左營區,準公共化,12,236712,0,19726,0
高雄市私立小天才幼兒園,岡山區,準公共化,12,125600,9000,10467,750
高雄市私立小太陽哈佛幼兒園,彌陀區,私立,12,124400,0,10367,0
高雄市私立小太陽菁英幼兒園,大社區,準公共化,12,223200,7200,18600,600
高雄市私立小專家幼兒園,三民區,準公共化,12,240000,0,20000,0
高雄市私立小山幼兒園,三民區,私立,12,264000,12000,22000,1000
高雄市私立小恐龍幼兒園,旗津區,私立,12,155200,0,12933,0
高雄市私立小朋友幼兒園,內門區,準公共化,12,112000,0,9333,0
高雄市私立小港佳欣幼兒園,小港區,準公共化,12,196400,18000,16367,1500
高雄市私立小港艾心幼兒園,小港區,私立,12,158800,0,13233,0
高雄市私立小種籽幼兒園,楠梓區,準公共化,12,184000,0,15333,0
高雄市私立小群幼兒園,苓雅區,私立,12,204000,0,17000,0
高雄市私立小豆豆幼兒園,楠梓區,準公共化,12,206160,10800,17180,900
高雄市私立山明幼兒園,小港區,私立,12,142800,0,11900,0
高雄市私立岡山保進幼兒園,岡山區,準公共化,12,194000,9000,16167,750
高雄市私立崇德幼兒園,左營區,私立,10,301800,9680,30180,968
高雄市私立巧博士幼兒園,鳳山區,準公共化,12,223200,12000,18600,1000
高雄市私立巧生慈幼兒園,苓雅區,私立,12,251760,17520,20980,1460
高雄市私立常春藤國際幼兒園,鳥松區,私立,10,374600,13750,37460,1375
高雄市私立常春藤幼兒園,三民區,私立,10,298600,16500,29860,1650
高雄市私立平原幼兒園,旗津區,準公共化,12,140000,0,11667,0
高雄市私立年潤幼兒園,鳥松區,準公共化,12,188000,0,15667,0
高雄市私立幸福幼兒園,鳥松區,準公共化,12,216000,9000,18000,750
高雄市私立幼一幼兒園,岡山區,準公共化,12,186000,12000,15500,1000
高雄市私立康乃爾幼兒園,三民區,準公共化,12,237600,15600,19800,1300
高雄市私立康乃爾藝術幼兒園,路竹區,準公共化,10,181000,2000,18100,200
高雄市私立康吉爾幼兒園,苓雅區,準公共化,12,148000,42240,12333,3520
高雄市私立康澤幼兒園,苓雅區,私立,12,284000,24000,23667,2000
高雄市私立彼得魚幼兒園,仁武區,準公共化,12,396000,15084,33000,1257
高雄市私立心博愛幼兒園,梓官區,私立,12,176880,18000,14740,1500
高雄市私立心心幼兒園,旗山區,私立,12,188080,19200,15673,1600
高雄市私立忠信幼兒園,鳳山區,準公共化,12,212000,12000,17667,1000
高雄市私立快樂夏綠蒂幼兒園,苓雅區,私立,12,204000,0,17000,0
高雄市私立念慈幼兒園,鳳山區,私立,12,244968,0,20414,0
高雄市私立怡青幼兒園,鼓山區,準公共化,12,228000,10800,19000,900
高雄市私立恆青幼兒園,鹽埕區,準公共化,12,168000,18000,14000,1500
高雄市私立愛上學幼兒園,左營區,私立,12,349200,20400,29100,1700
高雄市私立愛仁幼兒園,左營區,私立,12,135200,0,11267,0
高雄市私立愛吉兒幼兒園,楠梓區,準公共化,12,189200,28800,15767,2400
高雄市私立愛慈兒幼兒園,大樹區,準公共化,12,170400,9000,14200,750
高雄市私立愛森堡幼兒園,岡山區,私立,12,126000,0,10500,0
高雄市私立愛爾蘭幼兒園,鳥松區,私立,12,270400,0,22533,0
高雄市私立愛萌兒幼兒園,楠梓區,準公共化,12,300000,6000,25000,500
高雄市私立愛迪生幼兒園,前鎮區,私立,12,220000,0,18333,0
高雄市私立愛迪生鳳屏幼兒園,大寮區,私立,12,197600,0,16467,0
高雄市私立感恩幼兒園,苓雅區,準公共化,12,201200,7200,16767,600
高雄市私立慈惠幼兒園,岡山區,準公共化,12,178800,9000,14900,750
高雄市私立慈文幼兒園,小港區,準公共化,12,144000,14400,12000,1200
高雄市私立成就非凡楠梓幼兒園,楠梓區,私立,12,181600,18600,15133,1550
高雄市私立成就非凡澄湖幼兒園,鳥松區,私立,12,264504,18600,22042,1550
高雄市私立振才幼兒園,鼓山區,準公共化,12,240000,18120,20000,1510
高雄市私立教育之心幼兒園,小港區,私立,12,181800,0,15150,0
高雄市私立文山幼兒園,鳳山區,私立,12,123200,26400,10267,2200
高雄市私立文文幼兒園,前鎮區,私立,12,165600,24000,13800,2000
高雄市私立文森凱莉幼兒園,鼓山區,私立,12,440000,0,36667,0
高雄市私立文親幼兒園,小港區,準公共化,12,152000,0,12667,0
高雄市私立新五甲米倫幼兒園,鳳山區,私立,12,252000,0,21000,0
高雄市私立新佳欣幼兒園,湖內區,準公共化,12,208800,0,17400,0
高雄市私立新培育幼兒園,大寮區,準公共化,12,204000,26400,17000,2200
高雄市私立新孟莊幼兒園,路竹區,準公共化,12,216000,6000,18000,500
高雄市私立新安心幼兒園,岡山區,準公共化,12,210000,16800,17500,1400
高雄市私立新幼幼兒園,大寮區,準公共化,12,204000,9000,17000,750
高雄市私立新思維幼兒園,仁武區,準公共化,12,360000,7200,30000,600
高雄市私立新美倫幼兒園,鳳山區,私立,12,317200,0,26433,0
高雄市私立新育幼兒園,鳳山區,準公共化,12,204000,9000,17000,750
高雄市私立新苗幼兒園,鳳山區,準公共化,12,128000,9000,10667,750
高雄市私立新莊幼兒園,左營區,私立,12,412800,18000,34400,1500
高雄市私立新蒙幼兒園,三民區,私立,12,348000,13200,29000,1100
高雄市私立新親親幼兒園,美濃區,準公共化,12,180000,9000,15000,750
高雄市私立新資優生幼兒園,仁武區,準公共化,12,226400,18000,18867,1500
高雄市私立新迪斯耐幼兒園,梓官區,準公共化,12,170400,18000,14200,1500
高雄市私立新長榮幼兒園,岡山區,準公共化,12,216000,9000,18000,750
高雄市私立旗山心心幼兒園,旗山區,私立,12,205680,19200,17140,1600
高雄市私立旗津小恐龍幼兒園,旗津區,私立,12,244400,0,20367,0
高雄市私立日光森林幼兒園,仁武區,準公共化,12,240000,9000,20000,750
高雄市私立日大幼兒園,左營區,私立,12,276000,0,23000,0
高雄市私立明倫幼兒園,左營區,私立,12,174000,0,14500,0
高雄市私立明善幼兒園,鳳山區,準公共化,12,126800,0,10567,0
高雄市私立明園幼兒園,鳳山區,準公共化,12,215184,0,17932,0
高雄市私立明懿幼兒園,左營區,私立,12,149200,0,12433,0
高雄市私立明星幼兒園,小港區,準公共化,12,182800,8520,15233,710
高雄市私立明華幼兒園,左營區,私立,10,276600,8800,27660,880
高雄市私立星螢幼兒園,鳳山區,準公共化,12,154400,0,12867,0
高雄市私立昱賢幼兒園,茄萣區,私立,12,106400,0,8867,0
高雄市私立時代幼兒園,岡山區,準公共化,12,153200,9000,12767,750
高雄市私立晨光幼兒園,燕巢區,準公共化,12,201600,9000,16800,750
高雄市私立普津幼兒園,苓雅區,準公共化,12,211200,0,17600,0
高雄市私立景和幼兒園,新興區,私立,12,205992,0,17166,0
高雄市私立景竹幼兒園,鼓山區,準公共化,12,216000,9000,18000,750
高雄市私立智慧星幼兒園,阿蓮區,準公共化,12,175200,9000,14600,750
高雄市私立曼哈頓幼兒園,左營區,準公共化,12,218400,15000,18200,1250
高雄市私立曾子幼兒園,左營區,私立,12,204000,12000,17000,1000
高雄市私立木棉庄幼兒園,左營區,私立,12,187200,0,15600,0
高雄市私立東昇幼兒園,苓雅區,準公共化,12,172800,18000,14400,1500
高雄市私立東東幼兒園,三民區,準公共化,12,156000,10200,13000,850
高雄市私立松柏幼兒園,前鎮區,準公共化,12,182000,18000,15167,1500
高雄市私立松立幼兒園,鳥松區,私立,12,147200,0,12267,0
高雄市私立松青幼兒園,鳳山區,準公共化,12,204000,9000,17000,750
高雄市私立林森幼兒園,前鎮區,準公共化,12,192000,0,16000,0
高雄市私立柏恩格幼兒園,左營區,私立,12,511200,26400,42600,2200
高雄市私立格銳幼兒園,前鎮區,私立,12,152000,0,12667,0
高雄市私立棨揚幼兒園,大寮區,私立,12,116000,0,9667,0
高雄市私立楠梓童心園幼兒園,楠梓區,私立,12,206000,0,17167,0
高雄市私立楠梓長春藤幼兒園,楠梓區,私立,12,240000,0,20000,0
高雄市私立樂奇幼兒園,苓雅區,準公共化,12,184968,7920,15414,660
高雄市私立橘子園幼兒園,林園區,準公共化,12,189600,9000,15800,750
高雄市私立櫻綸幼兒園,美濃區,準公共化,12,180000,8400,15000,700
高雄市私立欣園幼兒園,岡山區,準公共化,12,146568,0,12214,0
高雄市私立欣容幼兒園,岡山區,準公共化,12,123200,9000,10267,750
高雄市私立正一幼兒園,小港區,準公共化,12,162000,0,13500,0
高雄市私立正育幼兒園,茄萣區,私立,12,112800,0,9400,0
高雄市私立民族幼兒園,三民區,準公共化,12,212800,9000,17733,750
高雄市私立永祥幼兒園,前鎮區,私立,12,171200,10080,14267,840
高雄市私立河堤幼兒園,左營區,私立,10,120000,0,12000,0
高雄市私立漂鳥森林幼兒園,橋頭區,私立,12,288000,24000,24000,2000
高雄市私立漂鳥森林幼兒園台糖花卉分班,橋頭區,私立,12,312000,24000,26000,2000
高雄市私立潛能幼兒園,橋頭區,準公共化,10,209600,0,20960,0
高雄市私立燕巢宏欣幼兒園,燕巢區,準公共化,12,120800,0,10067,0
高雄市私立牛頓幼兒園,楠梓區,準公共化,12,160800,18000,13400,1500
高雄市私立玉川幼兒園,湖內區,私立,12,127600,0,10633,0
高雄市私立玉慈幼兒園,岡山區,準公共化,12,178800,9000,14900,750
高雄市私立玫瑰幼兒園,大寮區,準公共化,12,205440,20400,17120,1700
高雄市私立理幼幼兒園,鳳山區,私立,12,259200,26400,21600,2200
高雄市私立瑞生幼兒園,路竹區,私立,12,193440,0,16120,0
高雄市私立甜甜圈幼兒園,大社區,私立,12,192000,0,16000,0
高雄市私立百佳幼兒園,鳳山區,準公共化,12,192000,14400,16000,1200
高雄市私立百特幼兒園,鳳山區,私立,12,140000,0,11667,0
高雄市私立百禾幼兒園,鳳山區,私立,12,199200,6000,16600,500
高雄市私立百立幼兒園,楠梓區,準公共化,12,194000,10800,16167,900
高雄市私立皇佳幼兒園,鼓山區,私立,12,394400,36000,32867,3000
高雄市私立皇冠幼兒園,林園區,私立,12,150000,0,12500,0
高雄市私立盧森堡幼兒園,左營區,私立,12,176000,15084,14667,1257
高雄市私立真善美幼兒園,三民區,私立,12,252000,8400,21000,700
高雄市私立真愛國際幼兒園,左營區,私立,12,348000,24000,29000,2000
高雄市私立真愛龍之堡幼兒園,小港區,私立,12,166200,0,13850,0
高雄市私立碧優庭幼兒園,前鎮區,準公共化,12,232800,0,19400,0
高雄市私立福山可萊蒙幼兒園,左營區,準公共化,12,170000,0,14167,0
高雄市私立福慧幼兒園,楠梓區,私立,12,128000,0,10667,0
高雄市私立福瑞斯特國際藝術幼兒園,苓雅區,私立,12,380400,12000,31700,1000
高雄市私立禾園幼兒園,三民區,準公共化,12,211200,18000,17600,1500
高雄市私立禾苗幼兒園,三民區,私立,12,192000,0,16000,0
高雄市私立禾馨幼兒園,林園區,私立,12,128000,0,10667,0
高雄市私立立群幼兒園,鳳山區,私立,12,220000,0,18333,0
高雄市私立立賢幼兒園,前鎮區,準公共化,12,172880,0,14407,0
高雄市私立童堡幼兒園,林園區,私立,12,124000,0,10333,0
高雄市私立童年綠地幼兒園,三民區,私立,12,148000,30000,12333,2500
高雄市私立童心兒幼兒園,鳳山區,私立,12,206800,0,17233,0
高雄市私立童心園地幼兒園,梓官區,準公共化,12,180000,18000,15000,1500
高雄市私立童心園幼兒園,鳳山區,準公共化,12,147200,18000,12267,1500
高雄市私立童心藝術幼兒園,阿蓮區,準公共化,12,160000,0,13333,0
高雄市私立童的夢幼兒園,大寮區,私立,12,180000,36000,15000,3000
高雄市私立童話幼兒園,前鎮區,私立,12,138000,28800,11500,2400
高雄市私立米倫幼兒園,左營區,私立,12,240000,0,20000,0
高雄市私立經嚞幼兒園,小港區,準公共化,12,204000,0,17000,0
高雄市私立經濟部加工出口區楠梓示範幼兒園,楠梓區,私立,12,184400,0,15367,0
高雄市私立綠色森林幼兒園,岡山區,準公共化,12,216000,15084,18000,1257
高雄市私立維也納幼兒園,鳥松區,準公共化,12,216000,26400,18000,2200
高雄市私立綵彤玲幼兒園,彌陀區,準公共化,12,147200,0,12267,0
高雄市私立緣親親幼兒園,旗山區,準公共化,12,134000,9000,11167,750
高雄市私立羅曼頓幼兒園,左營區,準公共化,12,324000,0,27000,0
高雄市私立美佳園幼兒園,三民區,準公共化,12,201200,18000,16767,1500
高雄市私立美僑幼兒園,鹽埕區,準公共化,12,142400,0,11867,0
高雄市私立美濃幼兒園,美濃區,準公共化,12,183120,13200,15260,1100
高雄市私立美濃欣欣幼兒園,美濃區,準公共化,12,158400,0,13200,0
高雄市私立美濃親親幼兒園,美濃區,準公共化,12,144000,9000,12000,750
高雄市私立美爾頓幼兒園,鳳山區,私立,12,140000,0,11667,0
高雄市私立義大幼兒園,大樹區,私立,12,444000,0,37000,0
高雄市私立義華幼兒園,三民區,私立,12,171000,0,14250,0
高雄市私立羽生幼兒園,岡山區,準公共化,12,179160,9000,14930,750
高雄市私立聖光幼兒園,大樹區,準公共化,12,139200,0,11600,0
高雄市私立聖心幼兒園,左營區,私立,12,215600,24000,17967,2000
高雄市私立聖愛幼兒園,三民區,私立,12,164800,3600,13733,300
高雄市私立聖文幼兒園,前鎮區,私立,12,165600,24000,13800,2000
高雄市私立聰明幼兒園,大樹區,準公共化,12,326400,18000,27200,1500
高雄市私立肯特幼兒園,前金區,準公共化,12,167200,9000,13933,750
高雄市私立育大幼兒園,大樹區,私立,12,140000,0,11667,0
高雄市私立育志幼兒園,楠梓區,準公共化,12,204000,9000,17000,750
高雄市私立育才幼兒園,大樹區,私立,12,149600,12000,12467,1000
高雄市私立育正幼兒園,楠梓區,準公共化,12,180000,9000,15000,750
高雄市私立育生幼兒園,鳥松區,私立,12,128600,0,10717,0
高雄市私立育祥幼兒園,三民區,準公共化,12,196000,0,16333,0
高雄市私立育群幼兒園,小港區,私立,12,124800,0,10400,0
高雄市私立育菁幼兒園,鳳山區,私立,12,186000,0,15500,0
高雄市私立興學幼兒園,前鎮區,準公共化,12,194800,9000,16233,750
高雄市私立芌全幼兒園,大社區,私立,12,120000,0,10000,0
高雄市私立芝加哥幼兒園,三民區,私立,12,120000,0,10000,0
高雄市私立芝加哥建昌幼兒園,三民區,準公共化,12,120000,0,10000,0
高雄市私立芝蔴街幼兒園,左營區,私立,12,231000,18108,19250,1509
高雄市私立芯瑜幼兒園,鳳山區,準公共化,12,247200,9000,20600,750
高雄市私立英倫幼兒園,楠梓區,私立,12,198080,0,16507,0
高雄市私立菁一幼兒園,鳳山區,準公共化,12,140000,9000,11667,750
高雄市私立菁華幼兒園,鳥松區,準公共化,12,218000,13500,18167,1125
高雄市私立華倫幼兒園,美濃區,準公共化,12,180000,8400,15000,700
高雄市私立華升幼兒園,小港區,準公共化,12,151200,9000,12600,750
高雄市私立華威幼兒園,三民區,準公共化,12,324000,9000,27000,750
高雄市私立華崗幼兒園,岡山區,準公共化,12,104000,0,8667,0
高雄市私立華爾頓幼兒園,左營區,私立,12,367200,36000,30600,3000
高雄市私立華盛頓幼兒園,新興區,準公共化,12,195600,9000,16300,750
高雄市私立華頓中都幼兒園,三民區,私立,12,458400,24000,38200,2000
高雄市私立華頓幼兒園,左營區,私立,12,324000,24000,27000,2000
高雄市私立萊茵城堡幼兒園,小港區,準公共化,12,201200,9000,16767,750
高雄市私立蒲公英家藝術幼兒園,旗山區,準公共化,12,208800,19200,17400,1600
高雄市私立蠶寶寶幼兒園,左營區,準公共化,10,128400,0,12840,0
高雄市私立親民幼兒園,岡山區,準公共化,12,166800,4800,13900,400
高雄市私立諾亞幼兒園,三民區,私立,12,160000,0,13333,0
高雄市私立諾貝爾國際幼兒園,鳳山區,私立,12,360000,22800,30000,1900
高雄市私立諾貝爾明誠幼兒園,鼓山區,私立,12,206400,0,17200,0
高雄市私立諾貝爾橋頭幼兒園,橋頭區,私立,12,206400,18600,17200,1550
高雄市私立諾貝爾鳳山幼兒園,鳳山區,私立,12,168000,0,14000,0
高雄市私立諾貝爾鳳林幼兒園,大寮區,私立,12,256800,18600,21400,1550
高雄市私立貝吉田幼兒園,楠梓區,準公共化,12,216000,0,18000,0
高雄市私立貝安幼兒園,左營區,準公共化,12,300000,0,25000,0
高雄市私立貝斯特幼兒園,岡山區,準公共化,12,240000,12000,20000,1000
高雄市私立貝斯特藝術幼兒園,苓雅區,準公共化,12,146000,9000,12167,750
高雄市私立資和幼兒園,三民區,私立,12,338800,27600,28233,2300
高雄市私立超群幼兒園,旗山區,私立,12,170400,0,14200,0
高雄市私立迪斯耐幼兒園,梓官區,準公共化,12,148400,18000,12367,1500
高雄市私立達仁幼兒園,楠梓區,私立,12,169040,0,14087,0
高雄市私立采靈豆幼兒園,三民區,準公共化,12,150400,6000,12533,500
高雄市私立野鳥幼兒園,楠梓區,私立,12,240000,0,20000,0
高雄市私立金妮幼兒園,大寮區,準公共化,12,124000,52800,10333,4400
高雄市私立金貝兒幼兒園,仁武區,私立,12,175200,4800,14600,400
高雄市私立長榮幼兒園,岡山區,準公共化,12,197280,9000,16440,750
高雄市私立雨果幼兒園,小港區,準公共化,12,204000,0,17000,0
高雄市私立雨青幼兒園,小港區,準公共化,12,256800,0,21400,0
高雄市私立青青幼兒園,鳥松區,私立,12,255200,9600,21267,800
高雄市私立頌恩幼兒園,大寮區,準公共化,12,157240,15084,13103,1257
高雄市私立高松幼兒園,小港區,準公共化,12,131200,0,10933,0
高雄市私立高苑幼兒園,岡山區,準公共化,12,166400,0,13867,0
高雄市私立高雄榮民總醫院榮華幼兒園,左營區,私立,12,173360,0,14447,0
高雄市私立鳥松大自然幼兒園,鳥松區,準公共化,12,170000,9000,14167,750
高雄市私立鳳山中興幼兒園,鳳山區,準公共化,12,260000,9000,21667,750
高雄市私立鳳山仁愛幼兒園,鳳山區,準公共化,12,162000,0,13500,0
高雄市私立鳳山優揚幼兒園,鳳山區,準公共化,12,136000,9000,11333,750
高雄市私立鳳山麥米倫幼兒園,鳳山區,私立,12,252000,12000,21000,1000
高雄市私立鳳源幼兒園,小港區,私立,12,133200,0,11100,0
高雄市私立鹽光幼兒園,鹽埕區,私立,12,175200,0,14600,0
高雄市私立麗澤幼兒園,鼓山區,準公共化,12,345840,18000,28820,1500
高雄市私立麥克大衛幼兒園,三民區,準公共化,12,192000,15600,16000,1300
高雄市私立麥克安妮幼兒園,左營區,私立,12,250800,0,20900,0
高雄市私立麥米倫幼兒園,鼓山區,私立,12,259200,0,21600,0
高雄市私立黑皮尼斯幼兒園,鼓山區,私立,12,192000,0,16000,0
高雄市私立黛安娜幼兒園,鼓山區,準公共化,12,230000,0,19167,0
高雄市私立龍之堡幼兒園,小港區,私立,12,211200,0,17600,0
高雄市私立龍婕幼兒園,大寮區,準公共化,12,139600,0,11633,0
高雄市私立龍心幼兒園,彌陀區,準公共化,12,180800,0,15067,0
高雄市私立龍泉幼兒園,鼓山區,私立,12,151400,0,12617,0
高雄市立仁武特殊教育學校幼兒部,仁武區,公立,8,25224,200,3153,25
高雄市立前金幼兒園,前金區,公立,8,67404,200,8426,25
高雄市立大寮幼兒園,大寮區,公立,8,65942,0,8243,0
高雄市立巴楠花部落國民中小學附設幼兒園,杉林區,公立,8,56492,0,7062,0
高雄市立德非營利幼兒園(委託社團法人高雄市社區美學教育發展協會辦理),左營區,非營利,12,101028,0,8419,0
高雄市立裕誠幼兒園,左營區,公立,8,45044,200,5631,25
高雄市立路竹幼兒園,路竹區,公立,8,60240,0,7530,0
高雄市立鳥松幼兒園,鳥松區,公立,8,66636,0,8330,0
高雄市美濃區吉東國民小學附設幼兒園,美濃區,公立,8,63740,0,7968,0
高雄市美濃區廣興國民小學附設幼兒園,美濃區,公立,8,60656,200,7582,25
高雄市美濃區福安國民小學附設幼兒園,美濃區,公立,8,58340,200,7293,25
高雄市美濃區美濃國民小學附設幼兒園,美濃區,公立,8,65340,200,8168,25
高雄市美濃區龍肚國民小學附設幼兒園,美濃區,公立,8,61468,200,7684,25
高雄市翠屏非營利幼兒園(委託財團法人樹德科技大學設立之樹德科技大學辦理),楠梓區,非營利,12,106536,0,8878,0
高雄市苓雅區中正國民小學附設幼兒園,苓雅區,公立,8,69324,0,8666,0
高雄市苓雅區五權國民小學附設幼兒園,苓雅區,公立,8,69324,0,8666,0
高雄市苓雅區凱旋國民小學附設幼兒園,苓雅區,公立,8,69324,200,8666,25
高雄市苓雅區四維國民小學附設幼兒園,苓雅區,公立,8,69232,200,8654,25
高雄市苓雅區成功國民小學附設幼兒園,苓雅區,公立,8,69324,0,8666,0
高雄市苓雅區福康國民小學附設幼兒園,苓雅區,公立,8,69324,200,8666,25
高雄市苓雅區福東國民小學附設幼兒園,苓雅區,公立,8,69324,200,8666,25
高雄市苓雅區苓洲國民小學附設幼兒園,苓雅區,公立,8,69324,0,8666,0
高雄市英明非營利幼兒園,苓雅區,非營利,12,83340,0,6945,0
高雄市茂林區多納國民小學附設幼兒園,茂林區,公立,8,48036,0,6005,0
高雄市茂林區茂林國民小學附設幼兒園,茂林區,公立,8,50724,0,6341,0
高雄市茄萣區成功國民小學附設幼兒園,茄萣區,公立,8,64836,200,8105,25
高雄市茄萣區砂崙國民小學附設幼兒園,茄萣區,公立,8,64836,200,8105,25
高雄市茄萣區興達國民小學附設幼兒園,茄萣區,公立,8,64836,200,8105,25
高雄市茄萣區茄萣國民小學附設幼兒園,茄萣區,公立,8,64836,200,8105,25
高雄市莊敬非營利幼兒園,三民區,非營利,12,98856,0,8238,0
高雄市蚵寮非營利幼兒園(委託社團法人高雄市婦幼同心會辦理),梓官區,非營利,12,96708,0,8059,0
高雄市路竹區一甲國民小學附設幼兒園,路竹區,公立,8,67020,0,8378,0
高雄市路竹區三埤國民小學附設幼兒園,路竹區,公立,8,57452,0,7182,0
高雄市路竹區下坑國民小學附設幼兒園,路竹區,公立,8,68940,0,8618,0
高雄市路竹區北嶺國民小學附設幼兒園,路竹區,公立,8,64124,0,8016,0
高雄市路竹區大社國民小學附設幼兒園,路竹區,公立,8,67788,200,8474,25
高雄市路竹區竹滬國民小學附設幼兒園,路竹區,公立,8,51660,0,6458,0
高雄市路竹區蔡文國民小學附設幼兒園,路竹區,公立,8,67420,0,8428,0
高雄市路竹區路竹國民小學附設幼兒園,路竹區,公立,8,67020,0,8378,0
高雄市那瑪夏區民權國民小學附設幼兒園,那瑪夏區,公立,8,55356,0,6920,0
高雄市那瑪夏區民生國民小學附設幼兒園,那瑪夏區,公立,8,56124,200,7016,25
高雄市阿蓮區中路國民小學附設幼兒園,阿蓮區,公立,8,67020,0,8378,0
高雄市阿蓮區復安國民小學附設幼兒園,阿蓮區,公立,8,66860,200,8358,25
高雄市阿蓮區阿蓮國民小學附設幼兒園,阿蓮區,公立,8,67788,0,8474,0
高雄市鳥松區仁美國民小學附設幼兒園,鳥松區,公立,8,67620,200,8453,25
高雄市鳥松區大華國民小學附設幼兒園,鳥松區,公立,8,68000,200,8500,25
高雄市鳳山區中山國民小學附設幼兒園,鳳山區,公立,8,68232,200,8529,25
高雄市鳳山區中崙國民小學附設幼兒園,鳳山區,公立,8,68940,0,8618,0
高雄市鳳山區中正國民小學附設幼兒園,鳳山區,公立,8,67788,200,8474,25
高雄市鳳山區五甲國民小學附設幼兒園,鳳山區,公立,8,69324,200,8666,25
高雄市鳳山區五福國民小學附設幼兒園,鳳山區,公立,8,61560,0,7695,0
高雄市鳳山區大東國民小學附設幼兒園,鳳山區,公立,8,67788,200,8474,25
高雄市鳳山區忠孝國民小學附設幼兒園,鳳山區,公立,8,69324,200,8666,25
高雄市鳳山區文山國民小學附設幼兒園,鳳山區,公立,8,69324,200,8666,25
高雄市鳳山區文德國民小學附設幼兒園,鳳山區,公立,8,68670,200,8584,25
高雄市鳳山區曹公國民小學附設幼兒園,鳳山區,公立,8,69324,200,8666,25
高雄市鳳山區正義國民小學附設幼兒園,鳳山區,公立,8,68940,200,8618,25
高雄市鳳山區瑞興國民小學附設幼兒園,鳳山區,公立,8,68940,200,8618,25
高雄市鳳山區福誠國民小學附設幼兒園,鳳山區,公立,8,69324,200,8666,25
高雄市鳳山區誠正國民小學附設幼兒園,鳳山區,公立,8,67788,0,8474,0
高雄市鳳山區過埤國民小學附設幼兒園,鳳山區,公立,8,68556,0,8570,0
高雄市鳳山區鎮北國民小學附設幼兒園,鳳山區,公立,8,68172,200,8522,25
高雄市鳳山區鳳西國民小學附設幼兒園,鳳山區,公立,8,68940,200,8618,25
高雄市鳳山社區自治非營利幼兒園（委託財團法人彭婉如文教基金會辦理）,鳳山區,非營利,12,96432,0,8036,0
高雄市鳳山非營利幼兒園(委託財團法人靖娟兒童安全文教基金會辦理),鳳山區,非營利,12,96432,0,8036,0
高雄市鳳陽非營利幼兒園（委託社團法人高雄市關懷家庭教育發展協會辦理）,小港區,非營利,12,105876,0,8823,0
高雄市鹽埕區光榮國民小學附設幼兒園,鹽埕區,公立,8,69324,0,8666,0
高雄市鹽埕區忠孝國民小學附設幼兒園,鹽埕區,公立,8,69324,0,8666,0
高雄市鹽埕區鹽埕國民小學附設幼兒園,鹽埕區,公立,8,69324,0,8666,0
高雄市鹽埕非營利幼兒園,鹽埕區,非營利,12,105696,0,8808,0
高雄市鼓山區中山國民小學附設幼兒園,鼓山區,公立,8,69324,200,8666,25
高雄市鼓山區九如國民小學附設幼兒園,鼓山區,公立,8,69324,200,8666,25
高雄市鼓山區內惟國民小學附設幼兒園,鼓山區,公立,8,69324,0,8666,0
高雄市鼓山區壽山國民小學附設幼兒園,鼓山區,公立,8,69416,200,8677,25
高雄市鼓山區鼓山國民小學附設幼兒園,鼓山區,公立,8,68956,0,8620,0
高雄市鼓山區鼓岩國民小學附設幼兒園,鼓山區,公立,8,69324,200,8666,25
高雄市鼓山區龍華國民小學附設幼兒園,鼓山區,公立,8,68670,0,8584,0
高雄市龍華非營利幼兒園(委託財團法人正修教育基金會辦理),左營區,非營利,12,79272,0,6606,0
