point,area,type,months,total1,total2,monthly1,monthly2
嘉義縣民雄鄉立民雄幼兒園,民雄鄉,公立,10,84400,0,8440,0
嘉義縣水上鄉南靖國民小學附設幼兒園,水上鄉,公立,9,63630,0,7070,0
嘉義縣水上鄉忠和國民小學附設幼兒園,水上鄉,公立,9,71910,200,7990,22
嘉義縣水上鄉柳林國民小學附設幼兒園,水上鄉,公立,9,69102,200,7678,22
嘉義縣水上鄉立水上幼兒園,水上鄉,公立,10,60340,0,6034,0
嘉義縣水上鄉立水上幼兒園三和分班,水上鄉,公立,10,61000,0,6100,0
嘉義縣水上鄉立水上幼兒園三界分班,水上鄉,公立,10,61000,0,6100,0
嘉義縣水上鄉立水上幼兒園大崙分班,水上鄉,公立,10,60780,0,6078,0
嘉義縣水上鄉立水上幼兒園寬士分班,水上鄉,公立,10,60340,0,6034,0
嘉義縣水上鄉立水上幼兒園忠和分班,水上鄉,公立,10,61000,0,6100,0
嘉義縣溪口鄉柴林國民小學附設幼兒園,溪口鄉,公立,9,69930,200,7770,22
嘉義縣溪口鄉立溪口幼兒園,溪口鄉,公立,10,75600,0,7560,0
嘉義縣番路鄉大湖國民小學附設幼兒園,番路鄉,公立,9,69570,0,7730,0
嘉義縣番路鄉立番路幼兒園,番路鄉,公立,10,82860,0,8286,0
嘉義縣番路鄉隙頂國民小學附設幼兒園,番路鄉,公立,9,70542,0,7838,0
嘉義縣番路鄉黎明國民小學附設幼兒園,番路鄉,公立,9,67230,200,7470,22
嘉義縣私立一之一幼兒園,水上鄉,私立,12,175200,0,14600,0
嘉義縣私立一二三幼兒園,太保市,準公共化,12,247752,14400,20646,1200
嘉義縣私立伊貝兒幼兒園,民雄鄉,準公共化,12,210960,9000,17580,750
嘉義縣私立佳禾幼兒園,大林鎮,準公共化,12,202800,14400,16900,1200
嘉義縣私立優生幼兒園,竹崎鄉,準公共化,12,196632,9000,16386,750
嘉義縣私立全美幼兒園,中埔鄉,準公共化,12,192000,14400,16000,1200
嘉義縣私立名人幼兒園,中埔鄉,準公共化,12,222008,14400,18501,1200
嘉義縣私立哈佛幼兒園,太保市,準公共化,12,201960,14400,16830,1200
嘉義縣私立天心幼兒園,民雄鄉,私立,12,180000,0,15000,0
嘉義縣私立太陽幼兒園,新港鄉,準公共化,12,187208,14400,15601,1200
嘉義縣私立學英幼兒園,竹崎鄉,私立,12,179200,0,14933,0
嘉義縣私立寶貝王國幼兒園,水上鄉,準公共化,12,218984,9000,18249,750
嘉義縣私立幼勝幼兒園,水上鄉,準公共化,12,192000,14400,16000,1200
嘉義縣私立幼安幼兒園,水上鄉,準公共化,12,197344,14400,16445,1200
嘉義縣私立幼能幼兒園,水上鄉,私立,12,211200,0,17600,0
嘉義縣私立愛兒堡幼兒園,民雄鄉,準公共化,12,222960,9000,18580,750
嘉義縣私立愛寶兒幼兒園,新港鄉,私立,12,208800,0,17400,0
嘉義縣私立愛森堡幼兒園,梅山鄉,準公共化,12,190800,14400,15900,1200
嘉義縣私立愛迪生幼兒園,鹿草鄉,準公共化,12,237000,14400,19750,1200
嘉義縣私立慈愛幼兒園,水上鄉,準公共化,12,192240,14400,16020,1200
嘉義縣私立新港安琪兒幼兒園,新港鄉,私立,12,208800,12000,17400,1000
嘉義縣私立新藝幼兒園,中埔鄉,準公共化,12,199488,14400,16624,1200
嘉義縣私立昇學幼兒園,大林鎮,準公共化,12,213216,14400,17768,1200
嘉義縣私立明日萌幼兒園,太保市,準公共化,12,214728,0,17894,0
嘉義縣私立智群幼兒園,太保市,準公共化,12,192016,14400,16001,1200
嘉義縣私立格林威爾幼兒園,民雄鄉,私立,12,238720,0,19893,0
嘉義縣私立欣苗幼兒園,大林鎮,準公共化,12,192960,14400,16080,1200
嘉義縣私立百勝幼兒園,民雄鄉,準公共化,12,240984,9000,20082,750
嘉義縣私立真善美幼兒園,民雄鄉,準公共化,12,223840,14400,18653,1200
嘉義縣私立米羅幼兒園,太保市,準公共化,12,194400,9000,16200,750
嘉義縣私立聖愛幼兒園,竹崎鄉,準公共化,12,190080,14400,15840,1200
嘉義縣私立育民幼兒園,溪口鄉,私立,12,165600,0,13800,0
嘉義縣私立芝麻幼兒園,布袋鎮,準公共化,12,192000,14400,16000,1200
嘉義縣私立藍天幼兒園,朴子市,私立,12,235200,0,19600,0
嘉義縣私立資優生幼兒園,朴子市,準公共化,12,236352,9000,19696,750
嘉義縣私立迪士妮幼兒園,鹿草鄉,準公共化,12,189616,14400,15801,1200
嘉義縣私立麥米羅幼兒園,民雄鄉,準公共化,12,229848,9000,19154,750
嘉義縣立大埔國民中小學附設幼兒園,大埔鄉,公立,9,70830,200,7870,22
嘉義縣立阿里山國民中小學附設幼兒園,阿里山鄉,公立,8,62100,200,7763,25
嘉義縣竹崎鄉中和國民小學附設幼兒園,竹崎鄉,公立,9,71442,200,7938,22
嘉義縣竹崎鄉中興國民小學附設幼兒園,竹崎鄉,公立,9,71442,0,7938,0
嘉義縣竹崎鄉光華國民小學附設幼兒園,竹崎鄉,公立,9,65430,0,7270,0
嘉義縣竹崎鄉內埔國民小學附設幼兒園,竹崎鄉,公立,9,66330,200,7370,22
嘉義縣竹崎鄉立竹崎幼兒園,竹崎鄉,公立,10,85916,200,8592,20
嘉義縣竹崎鄉鹿滿國民小學附設幼兒園,竹崎鄉,公立,9,66330,200,7370,22
嘉義縣竹崎鄉龍山國民小學附設幼兒園,竹崎鄉,公立,8,68740,0,8593,0
嘉義縣義竹鄉光榮國民小學附設幼兒園,義竹鄉,公立,9,64530,0,7170,0
嘉義縣義竹鄉南興國民小學附設幼兒園,義竹鄉,公立,9,62010,0,6890,0
嘉義縣義竹鄉南興國民小學附設幼兒園東華分班,義竹鄉,公立,9,62010,0,6890,0
嘉義縣義竹鄉和順國民小學附設幼兒園,義竹鄉,公立,9,58230,0,6470,0
嘉義縣義竹鄉義竹國民小學附設幼兒園,義竹鄉,公立,8,68924,0,8616,0
嘉義縣義竹鄉農會附設嘉義縣私立義竹幼兒園,義竹鄉,準公共化,12,158400,14400,13200,1200
嘉義縣義竹鄉農會非營利幼兒園(嘉義縣義竹鄉農會申請辦理),義竹鄉,非營利,12,147060,0,12255,0
嘉義縣義竹鄉農會非營利幼兒園,義竹鄉,準公共化,12,61200,0,5100,0
嘉義縣義竹鄉過路國民小學附設幼兒園,義竹鄉,公立,9,61830,0,6870,0
嘉義縣豐山實驗教育學校附設幼兒園,阿里山鄉,公立,9,64530,200,7170,22
嘉義縣阿里山鄉十字國民小學附設幼兒園,阿里山鄉,公立,9,63630,0,7070,0
嘉義縣阿里山鄉山美國民小學附設幼兒園,阿里山鄉,公立,9,69642,0,7738,0
嘉義縣阿里山鄉立阿里山幼兒園,阿里山鄉,公立,10,64600,0,6460,0
嘉義縣阿里山鄉立阿里山幼兒園來吉分班,阿里山鄉,公立,10,64600,0,6460,0
嘉義縣阿里山鄉茶山國民小學附設幼兒園,阿里山鄉,公立,9,71442,0,7938,0
嘉義縣阿里山鄉達邦國民小學附設幼兒園,阿里山鄉,公立,9,71802,0,7978,0
嘉義縣阿里山鄉達邦國民小學附設幼兒園里佳分班,阿里山鄉,公立,9,71802,0,7978,0
嘉義縣阿里山鄉香林國民小學附設幼兒園,阿里山鄉,公立,9,67140,0,7460,0
嘉義縣鹿草鄉下潭國民小學附設幼兒園,鹿草鄉,公立,9,63630,0,7070,0
嘉義縣鹿草鄉後塘國民小學附設幼兒園,鹿草鄉,公立,9,63630,0,7070,0
嘉義縣鹿草鄉鹿草國民小學附設幼兒園,鹿草鄉,公立,9,64530,0,7170,0
財團法人中華民國佛教慈濟慈善事業基金會附設嘉義縣私立大林大愛幼兒園,大林鎮,私立,12,194000,0,16167,0
財團法人嘉義縣私立聖光幼兒園,新港鄉,準公共化,12,184816,14400,15401,1200
財團法人天主教會嘉義教區附設嘉義縣私立星海幼兒園,義竹鄉,準公共化,12,192000,14400,16000,1200
財團法人天主教會嘉義教區附設嘉義縣私立曉明幼兒園,朴子市,準公共化,12,206992,14400,17249,1200
財團法人天主教會嘉義教區附設嘉義縣私立聖嬰幼兒園,竹崎鄉,準公共化,12,192000,14400,16000,1200
財團法人天主教會嘉義教區附設嘉義縣私立震旦幼兒園,新港鄉,準公共化,12,192000,14400,16000,1200
財團法人朴子高明寺附設嘉義縣私立高明幼兒園,朴子市,準公共化,12,192016,14400,16001,1200
財團法人臺灣省嘉義縣私立協同高級中學附設嘉義縣私立協同幼兒園,民雄鄉,私立,12,253440,0,21120,0
